sale_id,product_id,date,units_sold,selling_price
S04217,P0040,2024-02-01,2,3110
S04218,P0071,2024-03-17,8,3110
S04219,P0073,2024-06-24,19,2663
S04220,P0085,2024-03-16,1,5200
S04221,P0012,2024-06-04,4,2182
S04222,P0065,2024-04-05,15,6979
S04223,P0079,2024-01-20,13,3309
S04224,P0020,2024-05-07,6,4663
S04225,P0061,2024-03-25,16,6290
S04226,P0010,2024-06-03,11,2347
S04227,P0066,2024-01-28,1,666
S04228,P0033,2024-05-30,16,5795
S04229,P0037,2024-06-07,13,652
S04230,P0035,2024-05-03,12,1766
S04231,P0007,2024-06-21,15,5590
S04232,P0091,2024-02-14,5,1749
S04233,P0022,2024-02-03,3,854
S04234,P0087,2024-02-19,11,746
S04235,P0072,2024-05-05,15,6989
S04236,P0072,2024-06-02,2,3723
S04237,P0051,2024-05-27,8,2781
S04238,P0027,2024-03-09,4,5555
S04239,P0043,2024-05-10,15,278
S04240,P0045,2024-02-03,6,562
S04241,P0058,2024-06-08,14,3775
S04242,P0011,2024-02-01,10,3821
S04243,P0026,2024-05-14,16,3760
S04244,P0076,2024-01-19,2,574
S04245,P0020,2024-01-03,13,5965
S04246,P0052,2024-05-05,12,5629
S04247,P0043,2024-03-29,11,1086
S04248,P0083,2024-02-25,15,3045
S04249,P0092,2024-04-25,16,5249
S04250,P0016,2024-02-17,18,2470
S04251,P0002,2024-01-17,6,1207
S04252,P0024,2024-04-26,19,3991
S04253,P0076,2024-05-29,5,2970
S04254,P0046,2024-02-22,7,6634
S04255,P0018,2024-01-13,1,3198
S04256,P0089,2024-06-02,3,1991
S04257,P0086,2024-02-02,14,5209
S04258,P0041,2024-02-25,4,1142
S04259,P0040,2024-05-07,14,1415
S04260,P0008,2024-04-19,14,4806
S04261,P0094,2024-03-23,12,5941
S04262,P0062,2024-06-17,15,6532
S04263,P0091,2024-02-13,8,5294
S04264,P0070,2024-05-04,18,4052
S04265,P0020,2024-03-30,7,5653
S04266,P0067,2024-02-08,9,3156
S04267,P0083,2024-06-14,1,5828
S04268,P0009,2024-01-27,17,1093
S04269,P0059,2024-05-26,12,4731
S04270,P0048,2024-02-29,8,300
S04271,P0098,2024-05-08,2,1273
S04272,P0017,2024-02-11,19,6383
S04273,P0017,2024-02-22,18,1469
S04274,P0007,2024-03-27,13,1706
S04275,P0007,2024-05-14,9,5830
S04276,P0057,2024-06-04,3,5887
S04277,P0041,2024-04-04,13,1999
S04278,P0065,2024-01-18,2,6343
S04279,P0039,2024-06-25,4,2958
S04280,P0053,2024-03-12,4,4732
S04281,P0039,2024-03-21,11,3171
S04282,P0076,2024-06-23,7,2942
S04283,P0073,2024-01-15,1,665
S04284,P0079,2024-02-23,16,6817
S04285,P0093,2024-01-21,13,1644
S04286,P0032,2024-06-02,19,4923
S04287,P0026,2024-01-22,10,6194
S04288,P0021,2024-05-11,11,5533
S04289,P0046,2024-04-04,3,2667
S04290,P0052,2024-04-21,9,1485
S04291,P0060,2024-03-26,7,3966
S04292,P0013,2024-06-13,17,3549
S04293,P0076,2024-01-28,4,2416
S04294,P0097,2024-05-10,12,1130
S04295,P0098,2024-02-09,1,4621
S04296,P0008,2024-02-27,9,861
S04297,P0054,2024-03-31,18,3602
S04298,P0067,2024-01-22,7,4292
S04299,P0011,2024-05-08,15,3804
S04300,P0003,2024-06-06,5,3138
S04301,P0040,2024-06-11,15,2765
S04302,P0004,2024-03-14,16,5943
S04303,P0086,2024-05-05,19,4290
S04304,P0090,2024-03-26,13,2317
S04305,P0014,2024-03-16,14,5814
S04306,P0025,2024-04-26,12,1365
S04307,P0023,2024-06-28,2,6440
S04308,P0021,2024-03-07,17,2484
S04309,P0086,2024-01-28,13,6987
S04310,P0068,2024-03-18,11,6694
S04311,P0011,2024-05-25,11,5848
S04312,P0099,2024-05-27,19,6095
S04313,P0016,2024-05-07,3,5040
S04314,P0061,2024-04-24,12,6532
S04315,P0032,2024-05-07,17,2560
S04316,P0009,2024-04-12,18,6743
S04317,P0081,2024-04-06,11,2536
S04318,P0078,2024-01-05,15,2426
S04319,P0071,2024-01-29,11,6204
S04320,P0092,2024-05-21,2,294
S04321,P0025,2024-05-23,11,6448
S04322,P0030,2024-04-25,18,6781
S04323,P0066,2024-06-27,15,6063
S04324,P0068,2024-02-16,13,3907
S04325,P0051,2024-05-19,16,6050
S04326,P0046,2024-01-22,1,4542
S04327,P0008,2024-02-15,9,3058
S04328,P0079,2024-03-20,12,264
S04329,P0013,2024-01-10,8,5794
S04330,P0047,2024-05-31,5,247
S04331,P0021,2024-04-16,9,4296
S04332,P0027,2024-01-30,7,5937
S04333,P0033,2024-02-25,8,2761
S04334,P0087,2024-06-11,16,1844
S04335,P0049,2024-06-19,17,1630
S04336,P0082,2024-05-31,15,6547
S04337,P0039,2024-03-27,16,6134
S04338,P0007,2024-04-04,6,6240
S04339,P0004,2024-02-14,16,3686
S04340,P0080,2024-01-28,12,2907
S04341,P0100,2024-04-18,1,6523
S04342,P0078,2024-02-12,19,2417
S04343,P0059,2024-02-14,12,5579
S04344,P0002,2024-03-20,18,653
S04345,P0030,2024-03-20,10,267
S04346,P0047,2024-06-22,7,4485
S04347,P0037,2024-03-27,13,5677
S04348,P0030,2024-01-30,12,4892
S04349,P0086,2024-06-28,8,3471
S04350,P0014,2024-03-15,14,2685
S04351,P0015,2024-01-08,14,4937
S04352,P0063,2024-04-27,5,6861
S04353,P0068,2024-05-30,16,6913
S04354,P0087,2024-01-25,7,2391
S04355,P0091,2024-04-21,19,6848
S04356,P0055,2024-04-18,19,4667
S04357,P0014,2024-01-02,8,4255
S04358,P0032,2024-01-01,17,2998
S04359,P0034,2024-02-27,9,779
S04360,P0053,2024-05-03,6,1588
S04361,P0051,2024-05-27,17,1683
S04362,P0036,2024-03-10,7,5953
S04363,P0003,2024-02-16,10,2633
S04364,P0097,2024-06-12,15,5584
S04365,P0017,2024-02-02,13,3196
S04366,P0009,2024-05-28,3,5933
S04367,P0015,2024-01-06,7,530
S04368,P0001,2024-01-09,7,2068
S04369,P0015,2024-03-03,17,5589
S04370,P0085,2024-05-21,19,5897
S04371,P0090,2024-06-04,17,5218
S04372,P0040,2024-02-16,18,2514
S04373,P0026,2024-05-12,19,2409
S04374,P0001,2024-03-08,9,6649
S04375,P0001,2024-03-03,1,2399
S04376,P0042,2024-06-11,17,1422
S04377,P0061,2024-04-15,9,2452
S04378,P0070,2024-02-27,17,2006
S04379,P0034,2024-06-01,7,4103
S04380,P0011,2024-06-23,18,730
S04381,P0080,2024-02-21,13,5691
S04382,P0021,2024-05-05,7,4967
S04383,P0051,2024-05-27,14,3957
S04384,P0005,2024-04-28,3,4028
S04385,P0054,2024-05-25,1,2842
S04386,P0067,2024-01-03,15,3002
S04387,P0062,2024-04-17,3,5656
S04388,P0056,2024-05-18,5,6036
S04389,P0047,2024-05-28,3,6485
S04390,P0070,2024-02-15,1,3623
S04391,P0027,2024-02-12,18,3549
S04392,P0029,2024-06-24,5,433
S04393,P0037,2024-06-12,2,4831
S04394,P0087,2024-05-16,17,1952
S04395,P0007,2024-04-11,1,2229
S04396,P0035,2024-06-01,5,4685
S04397,P0055,2024-05-15,2,2551
S04398,P0006,2024-02-08,13,5021
S04399,P0005,2024-04-14,14,3266
S04400,P0083,2024-04-15,19,2326
S04401,P0095,2024-04-25,1,1137
S04402,P0047,2024-04-05,13,3413
S04403,P0001,2024-01-19,15,734
S04404,P0016,2024-06-08,9,1449
S04405,P0067,2024-06-09,2,1308
S04406,P0071,2024-06-27,7,6220
S04407,P0020,2024-06-12,4,4657
S04408,P0076,2024-06-09,9,2445
S04409,P0073,2024-02-21,11,6947
S04410,P0078,2024-03-30,1,1364
S04411,P0067,2024-06-14,16,6974
S04412,P0096,2024-06-02,17,4006
S04413,P0030,2024-02-16,5,2994
S04414,P0032,2024-04-14,9,4605
S04415,P0069,2024-06-10,13,4173
S04416,P0046,2024-05-02,2,6344
S04417,P0019,2024-05-01,5,1881
S04418,P0065,2024-03-30,18,2083
S04419,P0063,2024-02-27,11,2245
S04420,P0083,2024-01-24,17,413
S04421,P0018,2024-04-19,19,5103
S04422,P0051,2024-02-17,11,4853
S04423,P0006,2024-05-12,9,5417
S04424,P0046,2024-01-15,1,4967
S04425,P0100,2024-05-08,13,236
S04426,P0088,2024-02-03,15,844
S04427,P0075,2024-05-17,17,4314
S04428,P0068,2024-01-14,8,3342
S04429,P0031,2024-01-18,16,6883
S04430,P0042,2024-02-20,2,6991
S04431,P0081,2024-05-29,13,2470
S04432,P0071,2024-03-05,1,5475
S04433,P0001,2024-04-05,12,6336
S04434,P0077,2024-02-08,9,2687
S04435,P0080,2024-01-10,11,1542
S04436,P0055,2024-01-11,4,1962
S04437,P0007,2024-04-23,18,6170
S04438,P0077,2024-05-05,4,1033
S04439,P0046,2024-03-18,15,4457
S04440,P0020,2024-02-10,12,6597
S04441,P0006,2024-03-15,1,2502
S04442,P0075,2024-03-23,9,2879
S04443,P0023,2024-02-29,19,4455
S04444,P0007,2024-01-11,6,3599
S04445,P0082,2024-03-26,6,1029
S04446,P0029,2024-05-05,7,559
S04447,P0072,2024-03-01,8,3619
S04448,P0065,2024-06-04,11,174
S04449,P0025,2024-02-06,5,1239
S04450,P0008,2024-05-25,15,6112
S04451,P0090,2024-02-23,18,1696
S04452,P0026,2024-04-30,12,6022
S04453,P0024,2024-04-07,13,267
S04454,P0082,2024-06-14,1,5952
S04455,P0032,2024-04-05,17,757
S04456,P0061,2024-02-24,19,4989
S04457,P0069,2024-04-24,19,3753
S04458,P0011,2024-05-21,5,1372
S04459,P0065,2024-04-23,18,797
S04460,P0095,2024-04-20,13,3555
S04461,P0034,2024-06-19,16,3245
S04462,P0044,2024-01-27,2,1042
S04463,P0077,2024-02-12,1,3504
S04464,P0020,2024-03-18,14,2133
S04465,P0012,2024-01-31,1,4819
S04466,P0063,2024-06-14,16,3577
S04467,P0041,2024-01-05,3,831
S04468,P0056,2024-03-13,15,704
S04469,P0066,2024-06-01,5,4631
S04470,P0041,2024-03-30,7,6229
S04471,P0038,2024-04-27,1,864
S04472,P0054,2024-06-24,16,771
S04473,P0009,2024-06-28,10,424
S04474,P0002,2024-01-29,14,6619
S04475,P0053,2024-03-11,14,5596
S04476,P0006,2024-03-10,9,1691
S04477,P0017,2024-01-02,5,1694
S04478,P0090,2024-01-17,11,6659
S04479,P0003,2024-05-20,4,2603
S04480,P0076,2024-02-23,18,5311
S04481,P0019,2024-02-26,4,1057
S04482,P0009,2024-06-09,6,6838
S04483,P0020,2024-03-17,8,5431
S04484,P0030,2024-06-08,12,6151
S04485,P0056,2024-01-23,4,1431
S04486,P0065,2024-06-22,11,3595
S04487,P0073,2024-03-03,11,1589
S04488,P0052,2024-01-16,19,5684
S04489,P0007,2024-02-27,2,2676
S04490,P0029,2024-04-15,4,3465
S04491,P0074,2024-03-20,17,5063
S04492,P0056,2024-06-18,3,6576
S04493,P0035,2024-01-09,5,2016
S04494,P0091,2024-05-09,19,1963
S04495,P0078,2024-03-16,8,1086
S04496,P0019,2024-05-25,19,227
S04497,P0050,2024-03-11,19,3666
S04498,P0049,2024-06-10,15,3360
S04499,P0096,2024-02-23,8,2613
S04500,P0080,2024-03-07,6,2638
S04501,P0039,2024-02-15,2,4136
S04502,P0044,2024-03-20,12,1391
S04503,P0021,2024-03-07,3,2056
S04504,P0034,2024-06-24,10,3891
S04505,P0035,2024-04-30,16,3202
S04506,P0028,2024-02-04,7,424
S04507,P0032,2024-01-28,16,169
S04508,P0048,2024-01-02,19,831
S04509,P0090,2024-05-15,11,4071
S04510,P0025,2024-06-18,8,6275
S04511,P0099,2024-01-29,16,4212
S04512,P0029,2024-01-27,2,5807
S04513,P0016,2024-04-16,11,5851
S04514,P0041,2024-04-17,15,5543
S04515,P0003,2024-03-27,18,490
S04516,P0084,2024-04-13,6,1732
S04517,P0080,2024-04-09,1,948
S04518,P0030,2024-04-11,11,5098
S04519,P0058,2024-06-10,15,6579
S04520,P0084,2024-06-02,11,2863
S04521,P0055,2024-02-25,3,276
S04522,P0091,2024-03-19,11,5444
S04523,P0055,2024-02-06,10,5320
S04524,P0042,2024-01-08,16,903
S04525,P0083,2024-04-25,7,1966
S04526,P0019,2024-01-26,14,6440
S04527,P0084,2024-01-05,3,4563
S04528,P0021,2024-02-02,7,4392
S04529,P0060,2024-05-16,14,6264
S04530,P0076,2024-01-22,14,5951
S04531,P0026,2024-06-04,13,3597
S04532,P0051,2024-01-10,3,2774
S04533,P0092,2024-05-05,1,6939
S04534,P0047,2024-01-15,11,5511
S04535,P0002,2024-03-15,17,1320
S04536,P0082,2024-05-12,4,590
S04537,P0003,2024-02-02,3,6634
S04538,P0057,2024-01-29,11,2102
S04539,P0085,2024-06-17,17,3375
S04540,P0019,2024-01-16,13,6863
S04541,P0037,2024-02-18,10,4231
S04542,P0085,2024-05-29,2,1299
S04543,P0048,2024-04-17,10,893
S04544,P0049,2024-01-14,6,5272
S04545,P0088,2024-02-02,7,3434
S04546,P0049,2024-03-04,11,4660
S04547,P0057,2024-01-14,11,2255
S04548,P0082,2024-06-19,19,340
S04549,P0049,2024-06-16,1,5073
S04550,P0044,2024-04-05,13,3251
S04551,P0038,2024-05-25,9,6118
S04552,P0066,2024-04-26,14,6245
S04553,P0042,2024-02-22,4,6821
S04554,P0083,2024-02-07,7,4542
S04555,P0058,2024-02-20,9,6080
S04556,P0027,2024-03-13,14,5747
S04557,P0043,2024-05-19,4,6920
S04558,P0080,2024-05-19,19,5458
S04559,P0090,2024-06-27,8,3594
S04560,P0008,2024-06-16,12,6433
S04561,P0083,2024-06-19,4,5033
S04562,P0047,2024-05-06,5,2447
S04563,P0014,2024-03-06,9,2980
S04564,P0029,2024-01-16,17,1405
S04565,P0061,2024-02-13,1,349
S04566,P0039,2024-04-13,2,2531
S04567,P0025,2024-01-27,12,1148
S04568,P0037,2024-03-16,2,4078
S04569,P0004,2024-06-28,19,5512
S04570,P0081,2024-02-12,16,4089
S04571,P0015,2024-01-29,4,4029
S04572,P0014,2024-03-13,13,1734
S04573,P0006,2024-01-20,15,6780
S04574,P0082,2024-04-01,1,6898
S04575,P0051,2024-03-19,2,1072
S04576,P0080,2024-01-29,3,5947
S04577,P0026,2024-04-24,8,826
S04578,P0097,2024-05-25,4,440
S04579,P0073,2024-04-27,6,533
S04580,P0036,2024-01-15,8,3897
S04581,P0078,2024-05-11,4,4097
S04582,P0074,2024-03-02,17,2367
S04583,P0040,2024-05-23,17,993
S04584,P0087,2024-02-11,11,4854
S04585,P0059,2024-03-10,17,1826
S04586,P0028,2024-03-22,17,6911
S04587,P0066,2024-01-26,12,2316
S04588,P0089,2024-01-08,13,4629
S04589,P0006,2024-02-14,3,1794
S04590,P0012,2024-01-14,2,408
S04591,P0057,2024-06-12,17,1968
S04592,P0085,2024-03-10,13,2343
S04593,P0052,2024-01-18,2,6432
S04594,P0043,2024-03-28,1,1481
S04595,P0016,2024-03-12,9,5653
S04596,P0054,2024-01-05,12,826
S04597,P0031,2024-03-30,13,5932
S04598,P0064,2024-05-02,16,3277
S04599,P0027,2024-06-08,10,1901
S04600,P0033,2024-06-13,17,220
S04601,P0016,2024-03-21,6,2131
S04602,P0041,2024-05-01,10,1057
S04603,P0061,2024-01-31,17,3357
S04604,P0077,2024-03-10,16,4910
S04605,P0012,2024-01-27,11,4463
S04606,P0047,2024-04-21,1,3054
S04607,P0084,2024-05-02,14,1640
S04608,P0081,2024-04-02,18,5187
S04609,P0016,2024-03-02,15,5639
S04610,P0092,2024-04-10,6,3535
S04611,P0093,2024-06-20,18,3514
S04612,P0014,2024-02-18,11,672
S04613,P0011,2024-04-27,5,5534
S04614,P0029,2024-02-25,7,1394
S04615,P0041,2024-05-14,6,540
S04616,P0016,2024-01-08,15,5482
S04617,P0035,2024-02-24,4,1620
S04618,P0032,2024-06-18,19,3217
S04619,P0034,2024-02-22,18,6997
S04620,P0038,2024-02-14,16,6926
S04621,P0005,2024-05-05,3,3043
S04622,P0068,2024-03-05,12,2353
S04623,P0067,2024-02-02,3,1141
S04624,P0053,2024-06-24,1,5444
S04625,P0084,2024-04-18,6,2443
S04626,P0016,2024-04-06,14,858
S04627,P0064,2024-01-21,1,3169
S04628,P0089,2024-05-10,1,3326
S04629,P0072,2024-01-31,15,4867
S04630,P0018,2024-03-19,11,6066
S04631,P0076,2024-01-12,14,2642
S04632,P0075,2024-03-13,3,5471
S04633,P0045,2024-01-30,17,2526
S04634,P0049,2024-03-01,6,4372
S04635,P0036,2024-04-15,8,4464
S04636,P0048,2024-04-19,14,6609
S04637,P0001,2024-03-11,10,2246
S04638,P0070,2024-04-26,8,5187
S04639,P0020,2024-02-11,8,4786
S04640,P0100,2024-02-10,13,491
S04641,P0016,2024-06-24,12,1268
S04642,P0038,2024-01-10,11,4843
S04643,P0065,2024-04-25,15,5279
S04644,P0018,2024-02-04,3,3346
S04645,P0100,2024-04-13,13,3684
S04646,P0079,2024-01-23,17,6625
S04647,P0082,2024-04-21,10,3345
S04648,P0015,2024-01-25,14,413
S04649,P0056,2024-02-25,16,6922
S04650,P0010,2024-06-23,15,2839
S04651,P0005,2024-03-11,14,6070
S04652,P0073,2024-05-02,4,4294
S04653,P0029,2024-01-23,10,2713
S04654,P0097,2024-01-10,7,5430
S04655,P0062,2024-02-29,17,5107
S04656,P0030,2024-05-27,3,5546
S04657,P0085,2024-04-26,19,6639
S04658,P0018,2024-01-29,18,952
S04659,P0056,2024-02-16,4,5789
S04660,P0016,2024-01-10,16,719
S04661,P0058,2024-03-04,3,6914
S04662,P0071,2024-04-21,18,679
S04663,P0034,2024-04-15,2,848
S04664,P0001,2024-01-16,5,2905
S04665,P0065,2024-02-15,4,1330
S04666,P0059,2024-04-14,12,388
S04667,P0065,2024-05-07,5,3874
S04668,P0027,2024-02-07,2,6674
S04669,P0068,2024-02-04,3,952
S04670,P0092,2024-02-22,16,6968
S04671,P0078,2024-05-21,16,1212
S04672,P0074,2024-04-11,10,6855
S04673,P0018,2024-02-22,7,2170
S04674,P0009,2024-02-05,18,4932
S04675,P0091,2024-01-18,18,2864
S04676,P0088,2024-03-31,13,2169
S04677,P0056,2024-02-13,13,5583
S04678,P0072,2024-01-21,15,1757
S04679,P0016,2024-06-21,14,974
S04680,P0007,2024-01-19,13,370
S04681,P0019,2024-01-25,8,2988
S04682,P0015,2024-06-19,3,1741
S04683,P0001,2024-01-30,19,6438
S04684,P0088,2024-01-03,16,332
S04685,P0051,2024-01-13,8,1592
S04686,P0054,2024-01-08,11,4047
S04687,P0088,2024-06-12,9,6867
S04688,P0046,2024-04-09,7,2355
S04689,P0003,2024-04-05,15,4733
S04690,P0080,2024-04-20,1,832
S04691,P0020,2024-01-12,16,1985
S04692,P0001,2024-04-02,10,1057
S04693,P0018,2024-03-05,4,1234
S04694,P0083,2024-04-11,1,2080
S04695,P0094,2024-04-04,17,2875
S04696,P0046,2024-02-20,10,3446
S04697,P0081,2024-01-02,4,3759
S04698,P0038,2024-03-23,2,2206
S04699,P0044,2024-05-21,15,1586
S04700,P0066,2024-06-12,8,3284
S04701,P0051,2024-02-04,17,3866
S04702,P0005,2024-04-28,12,5886
S04703,P0067,2024-01-04,4,608
S04704,P0001,2024-01-22,19,3297
S04705,P0087,2024-01-27,7,2563
S04706,P0013,2024-01-18,14,5846
S04707,P0047,2024-02-14,15,4395
S04708,P0004,2024-06-04,5,2183
S04709,P0024,2024-02-09,12,1561
S04710,P0096,2024-03-28,4,3933
S04711,P0072,2024-06-10,7,777
S04712,P0065,2024-01-20,7,6618
S04713,P0086,2024-02-02,5,1212
S04714,P0052,2024-02-24,1,247
S04715,P0086,2024-02-05,18,2889
S04716,P0063,2024-03-25,11,1408
S04717,P0039,2024-02-14,1,2907
S04718,P0004,2024-05-26,18,5849
S04719,P0100,2024-05-16,15,2011
S04720,P0007,2024-05-30,16,2621
S04721,P0087,2024-04-16,3,5597
S04722,P0095,2024-03-30,8,5889
S04723,P0041,2024-01-22,10,5942
S04724,P0055,2024-03-03,19,1732
S04725,P0038,2024-02-12,5,3281
S04726,P0011,2024-06-05,17,6492
S04727,P0086,2024-03-03,16,5940
S04728,P0058,2024-01-21,2,5595
S04729,P0032,2024-03-30,8,6786
S04730,P0091,2024-05-20,1,4772
S04731,P0026,2024-03-01,13,6930
S04732,P0037,2024-01-12,9,6609
S04733,P0037,2024-05-06,18,4451
S04734,P0045,2024-03-15,6,5043
S04735,P0083,2024-05-18,13,4088
S04736,P0081,2024-05-26,10,4182
S04737,P0077,2024-02-04,4,5680
S04738,P0032,2024-06-27,17,1927
S04739,P0014,2024-01-04,17,2599
S04740,P0088,2024-04-23,2,806
S04741,P0058,2024-04-22,9,5354
S04742,P0039,2024-06-26,14,6236
S04743,P0069,2024-02-26,7,566
S04744,P0078,2024-02-21,14,3414
S04745,P0046,2024-01-03,9,4659
S04746,P0028,2024-06-27,11,2080
S04747,P0092,2024-01-20,19,2023
S04748,P0087,2024-02-29,15,6707
S04749,P0038,2024-01-29,13,2675
S04750,P0069,2024-01-13,2,1773
S04751,P0035,2024-06-02,15,2915
S04752,P0096,2024-01-03,15,6375
S04753,P0056,2024-05-19,14,5124
S04754,P0047,2024-01-19,10,4287
S04755,P0021,2024-05-25,15,4740
S04756,P0056,2024-01-29,19,1397
S04757,P0014,2024-05-16,18,5602
S04758,P0085,2024-03-24,17,1033
S04759,P0060,2024-03-10,13,5989
S04760,P0047,2024-01-20,8,4831
S04761,P0095,2024-06-23,10,5921
S04762,P0058,2024-02-18,6,4533
S04763,P0083,2024-05-21,4,5326
S04764,P0098,2024-01-07,12,6357
S04765,P0076,2024-03-24,5,6266
S04766,P0037,2024-01-23,3,614
S04767,P0043,2024-01-08,18,6748
S04768,P0066,2024-03-17,5,6747
S04769,P0075,2024-05-25,4,5661
S04770,P0067,2024-05-10,13,2311
S04771,P0079,2024-01-02,5,5516
S04772,P0015,2024-06-22,4,1833
S04773,P0037,2024-04-03,19,632
S04774,P0061,2024-04-05,8,1637
S04775,P0046,2024-02-29,5,1508
S04776,P0036,2024-06-04,3,3402
S04777,P0068,2024-06-07,14,3562
S04778,P0097,2024-06-28,19,1881
S04779,P0073,2024-06-08,15,4888
S04780,P0020,2024-02-11,19,4943
S04781,P0039,2024-01-13,7,2053
S04782,P0077,2024-02-29,19,3991
S04783,P0061,2024-05-02,18,4340
S04784,P0073,2024-01-27,18,3311
S04785,P0014,2024-06-10,15,6851
S04786,P0076,2024-03-01,5,5187
S04787,P0011,2024-04-08,16,3183
S04788,P0024,2024-05-27,11,3013
S04789,P0046,2024-05-22,2,2540
S04790,P0079,2024-01-31,11,3372
S04791,P0058,2024-05-14,14,4656
S04792,P0086,2024-02-29,1,1681
S04793,P0069,2024-05-13,12,4086
S04794,P0041,2024-05-14,7,4366
S04795,P0006,2024-04-26,15,6184
S04796,P0059,2024-01-03,2,3858
S04797,P0090,2024-05-16,11,5882
S04798,P0037,2024-01-17,5,4337
S04799,P0002,2024-05-20,3,6427
S04800,P0059,2024-06-05,16,4864
S04801,P0045,2024-02-05,19,3484
S04802,P0065,2024-06-13,6,742
S04803,P0055,2024-02-21,19,5988
S04804,P0013,2024-06-01,7,3852
S04805,P0029,2024-04-05,6,4373
S04806,P0100,2024-05-10,12,2360
S04807,P0096,2024-03-24,12,2483
S04808,P0083,2024-06-17,7,379
S04809,P0011,2024-06-06,9,916
S04810,P0055,2024-04-12,10,693
S04811,P0087,2024-06-06,12,5151
S04812,P0076,2024-03-07,18,3050
S04813,P0025,2024-06-28,10,2428
S04814,P0037,2024-02-29,8,5977
S04815,P0063,2024-06-04,17,4148
S04816,P0044,2024-04-03,2,1413
S04817,P0022,2024-02-15,14,3964
S04818,P0029,2024-03-05,11,1133
S04819,P0056,2024-01-09,10,3280
S04820,P0032,2024-02-07,16,1263
S04821,P0100,2024-04-27,18,6426
S04822,P0062,2024-03-25,2,6571
S04823,P0058,2024-02-02,3,5669
S04824,P0010,2024-01-06,10,2122
S04825,P0009,2024-04-18,14,521
S04826,P0075,2024-04-13,8,1376
S04827,P0017,2024-01-04,1,5663
S04828,P0025,2024-06-25,12,5988
S04829,P0099,2024-04-15,1,283
S04830,P0013,2024-04-20,10,2655
S04831,P0037,2024-05-16,9,2607
S04832,P0059,2024-03-23,5,1351
S04833,P0043,2024-06-25,6,2834
S04834,P0046,2024-01-11,8,6172
S04835,P0079,2024-06-20,3,4942
S04836,P0069,2024-05-08,12,5896
S04837,P0021,2024-03-19,8,4541
S04838,P0048,2024-04-29,4,407
S04839,P0013,2024-05-20,4,5948
S04840,P0038,2024-03-24,8,6713
S04841,P0054,2024-01-15,3,5153
S04842,P0099,2024-05-04,11,3299
S04843,P0088,2024-03-07,7,5205
S04844,P0081,2024-04-11,9,2014
S04845,P0072,2024-05-09,4,3790
S04846,P0082,2024-01-23,5,4517
S04847,P0085,2024-03-30,5,4645
S04848,P0022,2024-01-05,4,3232
S04849,P0041,2024-06-09,18,3712
S04850,P0075,2024-02-03,13,3317
S04851,P0004,2024-01-13,14,5233
S04852,P0002,2024-05-26,4,864
S04853,P0002,2024-05-04,11,4015
S04854,P0035,2024-01-18,10,768
S04855,P0010,2024-01-04,3,6165
S04856,P0099,2024-04-09,2,6542
S04857,P0089,2024-02-22,18,4299
S04858,P0031,2024-05-31,14,789
S04859,P0094,2024-05-22,2,5212
S04860,P0007,2024-04-18,19,694
S04861,P0088,2024-02-03,7,1122
S04862,P0038,2024-06-04,19,4633
S04863,P0060,2024-01-17,10,730
S04864,P0046,2024-03-22,3,4589
S04865,P0019,2024-06-08,7,4487
S04866,P0003,2024-04-07,11,2123
S04867,P0098,2024-01-09,6,3864
S04868,P0082,2024-03-11,15,6129
S04869,P0093,2024-02-08,12,1263
S04870,P0034,2024-02-22,6,4222
S04871,P0073,2024-02-04,12,1839
S04872,P0100,2024-03-02,7,2563
S04873,P0036,2024-05-25,8,5456
S04874,P0008,2024-02-06,12,808
S04875,P0091,2024-02-12,15,4256
S04876,P0079,2024-04-30,5,3381
S04877,P0028,2024-02-04,10,5729
S04878,P0008,2024-01-05,2,6863
S04879,P0085,2024-04-17,1,6008
S04880,P0065,2024-05-06,1,4777
S04881,P0084,2024-04-27,1,275
S04882,P0029,2024-02-18,5,1834
S04883,P0026,2024-06-19,18,4192
S04884,P0016,2024-06-20,3,4008
S04885,P0066,2024-02-19,7,640
S04886,P0088,2024-06-15,2,2217
S04887,P0078,2024-01-03,2,6701
S04888,P0057,2024-02-26,12,4948
S04889,P0030,2024-03-10,19,3052
S04890,P0053,2024-06-12,6,3575
S04891,P0095,2024-04-17,10,549
S04892,P0020,2024-02-14,15,3029
S04893,P0012,2024-01-16,19,5175
S04894,P0083,2024-04-17,7,6824
S04895,P0005,2024-01-16,1,4947
S04896,P0079,2024-05-18,16,3047
S04897,P0064,2024-04-04,1,6832
S04898,P0085,2024-02-13,2,328
S04899,P0065,2024-04-22,18,2020
S04900,P0047,2024-06-22,15,3496
S04901,P0087,2024-04-25,18,6230
S04902,P0031,2024-05-12,14,6417
S04903,P0023,2024-04-14,11,1003
S04904,P0070,2024-03-11,14,634
S04905,P0053,2024-04-03,19,665
S04906,P0019,2024-03-28,13,2293
S04907,P0090,2024-03-07,5,4704
S04908,P0100,2024-03-02,19,5896
S04909,P0007,2024-06-07,5,3674
S04910,P0004,2024-03-05,7,1255
S04911,P0041,2024-03-05,15,5905
S04912,P0035,2024-03-23,4,5317
S04913,P0036,2024-03-26,7,6474
S04914,P0096,2024-03-01,19,5717
S04915,P0096,2024-03-26,10,236
S04916,P0062,2024-04-02,5,4411
S04917,P0012,2024-04-03,11,6454
S04918,P0016,2024-04-27,2,2649
S04919,P0069,2024-06-25,18,2615
